next,productId,year,month,units,avg,count,max,min,prev
66,415,2017,7,344,34,10,206,1,43
103,415,2017,8,66,6,11,18,1,344
147,415,2017,9,103,7,13,20,1,66
307,415,2017,10,147,11,13,100,1,103
54,416,2017,2,2,2,1,2,2,10
10,416,2017,3,54,6,9,20,2,2
1,416,2017,4,10,3,3,5,1,54
24,417,2017,1,36,5,7,12,1,16
144,417,2017,2,24,3,7,6,1,36
31,417,2017,3,144,24,6,100,6,24
85,417,2017,4,31,7,4,12,6,144
18,417,2017,5,85,14,6,48,6,31
2,417,2017,6,18,6,3,6,6,85
42,417,2017,7,2,2,1,2,2,18
22,417,2017,8,42,8,5,12,6,2
53,417,2017,9,22,4,5,12,1,42
36,417,2017,10,53,5,9,12,1,22
15,418,2017,1,3,3,1,3,3,4
62,419,2017,1,54,6,9,14,1,57
84,419,2017,2,62,6,10,12,1,54
50,419,2017,3,84,8,10,24,1,62
131,419,2017,4,50,3,13,7,1,84
27,419,2017,5,131,11,11,62,1,50
20,419,2017,6,27,3,8,8,1,131
20,419,2017,7,20,2,8,6,1,27
23,419,2017,8,20,4,5,12,1,20
14,419,2017,9,23,3,7,6,1,20
16,419,2017,10,14,2,7,4,1,23
56,420,2017,1,43,4,10,15,1,37
33,420,2017,2,56,5,10,11,1,43
28,420,2017,3,33,4,7,9,2,56
15,420,2017,4,28,3,8,6,1,33
29,420,2017,5,15,2,6,3,1,28
11,420,2017,6,29,3,9,9,1,15
12,420,2017,7,11,2,5,3,1,29
11,420,2017,8,12,1,7,3,1,11
6,420,2017,9,11,3,3,6,1,12
19,420,2017,10,6,3,2,4,2,11
2,421,2017,1,6,3,2,3,3,9
104,421,2017,2,2,2,1,2,2,6
166,421,2017,3,104,9,11,36,1,2
154,421,2017,4,166,13,12,60,2,104
2,421,2017,5,154,11,13,41,1,166
30,422,2017,2,7,3,2,6,1,16
9,422,2017,3,30,15,2,24,6,7
8,422,2017,5,9,4,2,6,3,30
4,422,2017,6,8,2,3,6,1,9
21,422,2017,7,4,2,2,3,1,8
4,423,2017,1,13,2,5,5,1,18
6,423,2017,2,4,1,4,1,1,13
1,423,2017,3,6,1,4,3,1,4
22,423,2017,4,1,1,1,1,1,6
1,423,2017,5,22,5,4,19,1,1
3,423,2017,8,1,1,1,1,1,22
11,424,2017,1,14,2,5,5,1,29
6,424,2017,2,11,2,4,5,1,14
3,424,2017,3,6,2,3,4,1,11
7,424,2017,4,3,1,2,2,1,6
6,424,2017,5,7,7,1,7,7,3
4,424,2017,6,6,1,4,3,1,7
8,424,2017,7,4,1,3,2,1,6
1,424,2017,8,8,1,6,2,1,4
14,424,2017,9,1,1,1,1,1,8
41,424,2017,10,14,1,9,5,1,1
9,425,2017,1,11,2,4,5,1,24
17,425,2017,2,9,2,4,5,1,11
10,425,2017,3,17,2,8,6,1,9
53,425,2017,4,10,2,5,3,1,17
8,425,2017,5,53,7,7,40,1,10
7,425,2017,6,8,1,5,3,1,53
1,425,2017,7,7,2,3,5,1,8
1,425,2017,8,1,1,1,1,1,7
1,425,2017,9,1,1,1,1,1,1
27,425,2017,10,1,1,1,1,1,1
365,426,2017,1,139,12,11,24,1,24
44,426,2017,2,365,60,6,144,2,139
26,426,2017,3,44,8,5,12,3,365
29,426,2017,4,26,8,3,12,2,44
23,426,2017,5,29,7,4,12,2,26
52,426,2017,6,23,4,5,12,2,29
112,426,2017,7,52,10,5,24,2,23
135,426,2017,8,112,16,7,48,1,52
50,426,2017,9,135,12,11,48,1,112
36,426,2017,10,50,5,9,12,1,135
86,427,2017,1,54,6,9,12,1,25
48,427,2017,2,86,10,8,24,2,54
21,427,2017,3,48,9,5,18,1,86
19,427,2017,4,21,7,3,12,3,48
68,427,2017,5,19,6,3,12,3,21
51,427,2017,6,68,6,10,12,2,19
44,427,2017,7,51,12,4,15,12,68
59,427,2017,8,44,14,3,24,8,51
40,427,2017,9,59,7,8,12,1,44
41,427,2017,10,40,8,5,12,3,59
33,428,2017,1,29,4,7,12,1,12
44,428,2017,2,33,8,4,16,2,29
9,428,2017,3,44,8,5,24,1,33
19,428,2017,4,9,4,2,6,3,44
36,428,2017,5,19,6,3,12,3,9
26,428,2017,6,36,7,5,12,2,19
40,428,2017,7,26,8,3,12,2,36
28,428,2017,8,40,10,4,12,4,26
32,428,2017,9,28,5,5,12,3,40
34,428,2017,10,32,8,4,24,2,28
32,429,2017,1,29,4,6,12,1,41
12,429,2017,2,32,6,5,12,2,29
7,429,2017,3,12,2,6,5,1,32
52,429,2017,4,7,3,2,4,3,12
59,429,2017,5,52,13,4,24,4,7
24,429,2017,6,59,8,7,24,1,52
24,429,2017,7,24,12,2,12,12,59
68,429,2017,8,24,12,2,12,12,24
3,429,2017,9,68,13,5,48,1,24
47,429,2017,10,3,3,1,3,3,68
70,430,2017,1,36,5,7,12,1,66
37,430,2017,2,70,10,7,24,2,36
23,430,2017,3,37,12,3,24,1,70
14,430,2017,4,23,5,4,16,1,37
37,430,2017,5,14,7,2,12,2,23
44,430,2017,6,37,6,6,12,1,14
36,430,2017,7,44,11,4,24,2,37
64,430,2017,8,36,18,2,24,12,44
19,430,2017,9,64,10,6,12,4,36
43,430,2017,10,19,6,3,14,2,64
63,431,2017,1,54,4,11,12,1,39
40,431,2017,2,63,12,5,24,2,54
14,431,2017,3,40,8,5,24,1,63
42,431,2017,4,14,3,4,8,1,40
50,431,2017,5,42,6,7,12,2,14
30,431,2017,6,50,7,7,24,1,42
48,431,2017,7,30,6,5,12,2,50
21,431,2017,8,48,8,6,24,1,30
35,431,2017,9,21,7,3,12,4,48
32,431,2017,10,35,11,3,24,4,21
1,432,2017,1,4,2,2,2,2,14
3,432,2017,2,1,1,1,1,1,4
1,432,2017,3,3,3,1,3,3,1
2,432,2017,4,1,1,1,1,1,3
2,432,2017,5,2,2,1,2,2,1
12,432,2017,6,2,2,1,2,2,2
4,432,2017,7,12,2,5,4,1,2
41,432,2017,8,4,2,2,2,2,12
6,432,2017,9,41,6,6,16,1,4
17,432,2017,10,6,2,3,4,1,41
96,433,2017,1,120,30,4,48,24,125
4,433,2017,2,96,96,1,96,96,120
1,433,2017,3,4,2,2,3,1,96
98,433,2017,4,1,1,1,1,1,4
4,433,2017,5,98,49,2,96,2,1
10,433,2017,6,4,2,2,2,2,98
2,433,2017,7,10,2,4,4,2,4
3,433,2017,8,2,2,1,2,2,10
4,433,2017,9,3,1,2,2,1,2
12,433,2017,10,4,4,1,4,4,3
22,434,2017,1,13,4,3,6,1,18
24,434,2017,2,22,5,4,12,2,13
19,434,2017,3,24,12,2,12,12,22
1,434,2017,4,19,6,3,12,3,24
20,434,2017,5,1,1,1,1,1,19
13,434,2017,6,20,6,3,12,2,1
16,434,2017,7,13,4,3,6,1,20
24,434,2017,8,16,4,4,12,1,13
33,434,2017,9,24,8,3,12,6,16
484,434,2017,10,33,11,3,26,1,24
20,435,2017,1,41,5,7,12,2,3
21,435,2017,2,20,4,5,6,2,41
53,435,2017,3,21,7,3,12,3,20
2,435,2017,4,53,5,9,24,1,21
13,435,2017,5,2,1,2,1,1,53
37,435,2017,6,13,2,5,6,1,2
6,435,2017,7,37,18,2,35,2,13
1,435,2017,9,6,6,1,6,6,37
48,436,2017,1,227,17,13,48,1,337
41,436,2017,2,48,6,7,18,1,227
30,436,2017,3,41,4,9,12,1,48
27,436,2017,4,30,6,5,12,1,41
13,436,2017,5,27,5,5,12,1,30
14,436,2017,6,13,3,4,6,1,27
22,436,2017,7,14,4,3,12,1,13
69,436,2017,8,22,2,8,12,1,14
58,436,2017,9,69,8,8,24,1,22
641,436,2017,10,58,6,9,36,1,69
143,437,2017,1,119,14,8,60,1,97
34,437,2017,2,143,14,10,72,2,119
60,437,2017,3,34,6,5,12,2,143
3,437,2017,4,60,7,8,24,1,34
710,437,2017,5,3,1,2,2,1,60
18,437,2017,6,710,177,4,701,1,3
684,437,2017,7,18,9,2,12,6,710
115,438,2017,1,13,6,2,12,1,12
12,438,2017,2,115,12,9,72,1,13
45,438,2017,3,12,2,6,2,2,115
13,438,2017,4,45,5,8,24,1,12
2,438,2017,5,13,6,2,12,1,45
2,438,2017,6,2,1,2,1,1,13
15,438,2017,7,2,1,2,1,1,2
23,438,2017,8,15,5,3,12,1,2
228,438,2017,9,23,3,6,12,1,15
550,438,2017,10,228,20,11,90,1,23
84,439,2017,1,132,13,10,60,2,223
84,439,2017,2,84,9,9,24,1,132
27,439,2017,3,84,8,10,18,2,84
37,439,2017,4,27,3,8,12,1,84
23,439,2017,5,37,12,3,13,12,27
7,439,2017,6,23,4,5,12,1,37
29,439,2017,7,7,3,2,6,1,23
108,439,2017,8,29,5,5,12,1,7
95,439,2017,9,108,15,7,38,1,29
92,440,2017,1,265,24,11,96,1,63
535,440,2017,2,92,7,13,24,1,265
195,440,2017,3,535,28,19,120,2,92
346,440,2017,4,195,17,11,103,1,535
298,440,2017,5,346,23,15,96,2,195
203,440,2017,6,298,22,13,120,1,346
333,440,2017,7,203,11,17,36,1,298
120,440,2017,8,333,23,14,96,1,203
20,440,2017,9,120,10,12,50,1,333
1260,441,2017,1,923,43,21,179,1,775
1785,441,2017,2,1260,63,20,206,2,923
964,441,2017,3,1785,68,26,219,2,1260
1140,441,2017,4,964,45,21,207,4,1785
1201,441,2017,5,1140,49,23,152,4,964
568,441,2017,6,1201,46,26,209,1,1140
846,441,2017,7,568,23,24,122,1,1201
962,441,2017,8,846,38,22,144,3,568
740,441,2017,9,962,38,25,160,3,846
839,441,2017,10,740,29,25,132,1,962
40,442,2017,2,15,7,2,12,3,27
424,442,2017,3,40,10,4,12,4,15
645,442,2017,4,424,53,8,90,19,40
395,442,2017,5,645,71,9,288,6,424
146,442,2017,6,395,39,10,84,6,645
69,442,2017,7,146,16,9,30,1,395
220,442,2017,8,69,13,5,24,4,146
69,442,2017,9,220,31,7,48,24,69
91,442,2017,10,69,13,5,48,1,220
725,443,2017,1,496,38,13,228,4,251
880,443,2017,2,725,48,15,220,4,496
624,443,2017,3,880,55,16,228,8,725
576,443,2017,4,624,41,15,222,2,880
717,443,2017,5,576,27,21,216,5,624
301,443,2017,6,717,37,19,216,3,576
341,443,2017,7,301,27,11,77,10,717
739,443,2017,8,341,28,12,96,5,301
314,443,2017,9,739,41,18,216,2,341
517,443,2017,10,314,19,16,120,2,739
43,444,2017,3,67,16,4,24,7,16
45,445,2017,2,24,24,1,24,24,24
453,445,2017,3,45,11,4,24,3,24
431,445,2017,4,453,41,11,153,2,45
32,445,2017,5,431,43,10,256,3,453
196,445,2017,6,32,8,4,24,2,431
170,445,2017,7,196,24,8,102,2,32
125,445,2017,8,170,28,6,48,24,196
4,445,2017,9,125,17,7,54,3,170
48,445,2017,10,4,2,2,2,2,125
6,446,2017,2,2,2,1,2,2,2
99,446,2017,4,6,3,2,3,3,2
49,446,2017,5,99,12,8,24,6,6
50,446,2017,6,49,12,4,20,5,99
23,446,2017,7,50,12,4,24,2,49
14,447,2017,1,24,12,2,12,12,4
41,447,2017,2,14,7,2,12,2,24
278,447,2017,3,41,8,5,12,1,14
572,447,2017,4,278,27,10,74,3,41
308,447,2017,5,572,52,11,276,2,278
118,447,2017,6,308,25,12,50,6,572
41,447,2017,7,118,10,11,36,2,308
133,447,2017,8,41,10,4,12,6,118
53,447,2017,9,133,19,7,36,12,41
69,447,2017,10,53,8,6,24,1,133
632,448,2017,1,605,46,13,108,12,547
1092,448,2017,2,632,39,16,293,3,605
245,448,2017,3,1092,54,20,204,3,632
885,448,2017,4,245,16,15,96,2,1092
695,448,2017,5,885,40,22,192,2,245
599,448,2017,6,695,36,19,120,2,885
453,448,2017,7,599,35,17,188,2,695
709,448,2017,8,453,34,13,144,4,599
455,448,2017,9,709,39,18,192,1,453
302,448,2017,10,455,21,21,120,1,709
36,449,2017,2,16,8,2,12,4,2
3,449,2017,3,36,18,2,24,12,16
27,449,2017,4,3,3,1,3,3,36
11,449,2017,5,27,13,2,24,3,3
416,450,2017,3,44,11,4,24,3,24
329,450,2017,4,416,37,11,192,2,44
30,450,2017,5,329,36,9,214,3,416
165,450,2017,6,30,6,5,19,1,329
74,450,2017,7,165,20,8,78,2,30
41,450,2017,8,74,14,5,24,12,165
4,450,2017,9,41,6,6,16,2,74
16,450,2017,10,4,2,2,3,1,41
2,451,2017,1,12,12,1,12,12,310
164,451,2017,7,2,2,1,2,2,12
1629,451,2017,8,164,23,7,84,2,2
581,451,2017,9,1629,116,14,1200,1,164
295,451,2017,10,581,52,11,504,1,1629
27,452,2017,1,2,2,1,2,2,14
8,453,2017,2,14,4,3,7,1,24
3,453,2017,3,8,4,2,6,2,14
8,453,2017,4,3,1,2,2,1,8
9,453,2017,5,8,2,3,6,1,3
6,453,2017,6,9,4,2,6,3,8
7,453,2017,7,6,6,1,6,6,9
27,453,2017,9,7,3,2,6,1,6
87,453,2017,10,27,13,2,24,3,7
25,454,2017,1,12,6,2,6,6,177
61,454,2017,2,25,8,3,12,6,12
15,454,2017,3,61,8,7,24,1,25
14,454,2017,4,15,5,3,7,2,61
15,454,2017,5,14,4,3,6,2,15
22,454,2017,6,15,5,3,6,3,14
30,454,2017,7,22,7,3,12,4,15
70,454,2017,9,30,6,5,12,3,22
153,454,2017,10,70,14,5,60,1,30
39,455,2017,1,3231,461,7,3132,9,126
96,455,2017,2,39,13,3,18,9,3231
3142,455,2017,3,96,9,10,18,6,39
11,455,2017,4,3142,785,4,3123,1,96
18,455,2017,5,11,5,2,9,2,3142
36,455,2017,6,18,9,2,9,9,11
45,455,2017,7,36,12,3,18,9,18
75,455,2017,8,45,9,5,9,9,36
707,455,2017,9,75,10,7,27,3,45
2341,455,2017,10,707,32,22,128,3,75
48,456,2017,1,291,36,8,168,1,131
10,456,2017,2,48,48,1,48,48,291
2,456,2017,3,10,2,5,2,2,48
29,456,2017,4,2,1,2,1,1,10
2,456,2017,5,29,9,3,24,2,2
2,456,2017,6,2,2,1,2,2,29
4,456,2017,8,2,2,1,2,2,2
14,456,2017,9,4,1,3,2,1,2
62,456,2017,10,14,7,2,12,2,4
55,457,2017,1,340,37,9,192,1,215
15,457,2017,2,55,11,5,48,1,340
2,457,2017,3,15,2,7,4,1,55
12,457,2017,4,2,2,1,2,2,15
9,457,2017,5,12,4,3,6,2,2
1,457,2017,6,9,2,4,4,1,12
14,457,2017,7,1,1,1,1,1,9
55,457,2017,9,14,1,9,3,1,1
55,457,2017,10,55,13,4,24,1,14
49,458,2017,1,202,28,7,96,4,190
14,458,2017,2,49,24,2,48,1,202
1,458,2017,3,14,4,3,6,2,49
6,458,2017,4,1,1,1,1,1,14
6,458,2017,5,6,6,1,6,6,1
2,458,2017,6,6,6,1,6,6,6
54,458,2017,7,2,2,1,2,2,6
64,458,2017,10,54,27,2,48,6,2
49,459,2017,1,192,38,5,96,24,387
212,459,2017,2,49,24,2,48,1,192
2,459,2017,3,212,70,3,200,6,49
4,459,2017,5,2,2,1,2,2,212
4,459,2017,6,4,2,2,2,2,2
12,459,2017,7,4,4,1,4,4,4
319,459,2017,9,12,6,2,6,6,4
64,459,2017,10,319,35,9,240,1,12
165,460,2017,1,123,11,11,40,3,111
140,460,2017,2,165,15,11,35,10,123
100,460,2017,3,140,10,14,20,5,165
129,460,2017,4,100,10,10,30,5,140
112,460,2017,5,129,18,7,50,4,100
25,460,2017,6,112,14,8,20,5,129
115,460,2017,7,25,12,2,15,10,112
110,460,2017,8,115,12,9,30,5,25
100,460,2017,9,110,15,7,40,5,115
102,460,2017,10,100,14,7,20,10,110
26,461,2017,1,17,2,8,4,1,14
16,461,2017,2,26,3,7,16,1,17
10,461,2017,3,16,2,7,4,1,26
18,461,2017,4,10,1,6,2,1,16
39,461,2017,5,18,2,7,7,1,10
12,461,2017,6,39,4,9,16,1,18
18,461,2017,7,12,2,5,4,2,39
12,461,2017,8,18,2,8,4,1,12
154,461,2017,9,12,2,5,5,1,18
25,461,2017,10,154,15,10,120,1,12
35,462,2017,1,21,3,6,6,1,15
43,462,2017,2,35,4,8,9,1,21
21,462,2017,3,43,7,6,16,3,35
33,462,2017,4,21,5,4,12,3,43
23,462,2017,5,33,3,11,6,1,21
20,462,2017,6,23,4,5,9,2,33
37,462,2017,7,20,3,6,6,2,23
27,462,2017,8,37,4,8,19,1,20
59,462,2017,9,27,3,8,8,1,37
151,462,2017,10,59,4,12,16,1,27
12,463,2017,4,12,12,1,12,12,1
12,463,2017,5,12,12,1,12,12,12
12,463,2017,6,12,12,1,12,12,12
12,463,2017,7,12,12,1,12,12,12
13,463,2017,9,12,12,1,12,12,12
41,463,2017,10,13,4,3,8,2,12
436,464,2017,1,679,42,16,288,3,521
412,464,2017,2,436,21,20,103,1,679
190,464,2017,3,412,24,17,72,1,436
350,464,2017,4,190,14,13,29,1,412
1336,464,2017,5,350,20,17,126,1,190
304,464,2017,6,1336,74,18,293,3,350
403,464,2017,7,304,21,14,72,1,1336
549,464,2017,8,403,26,15,51,1,304
655,464,2017,9,549,30,18,96,2,403
414,464,2017,10,655,32,20,336,1,549
543,465,2017,1,254,23,11,77,2,489
351,465,2017,2,543,33,16,312,1,254
313,465,2017,3,351,21,16,50,1,543
291,465,2017,4,313,18,17,48,1,351
788,465,2017,5,291,19,15,51,2,313
367,465,2017,6,788,41,19,312,1,291
676,465,2017,7,367,18,20,48,1,788
288,465,2017,8,676,42,16,288,1,367
345,465,2017,9,288,19,15,49,2,676
302,465,2017,10,345,18,19,49,1,288
28,466,2017,1,86,14,6,24,1,61
105,466,2017,2,28,9,3,25,1,86
49,466,2017,3,105,26,4,75,2,28
50,466,2017,4,49,16,3,24,1,105
129,466,2017,5,50,7,7,29,2,49
57,466,2017,6,129,21,6,48,1,50
144,466,2017,7,57,8,7,24,1,129
10,466,2017,8,144,16,9,52,1,57
68,466,2017,9,10,3,3,6,1,144
63,466,2017,10,68,8,8,24,1,10
477,467,2017,1,425,38,11,288,1,78
265,467,2017,2,477,36,13,288,1,425
258,467,2017,3,265,18,14,53,1,477
161,467,2017,4,258,19,13,48,1,265
588,467,2017,5,161,12,13,28,1,258
281,467,2017,6,588,32,18,72,2,161
622,467,2017,7,281,16,17,48,1,588
231,467,2017,8,622,41,15,288,1,281
214,467,2017,9,231,15,15,24,1,622
239,467,2017,10,214,16,13,49,2,231
52,468,2017,1,84,14,6,24,12,50
14,468,2017,2,52,6,8,12,1,84
14,468,2017,3,14,7,2,12,2,52
29,468,2017,4,14,7,2,12,2,14
78,468,2017,5,29,5,5,12,1,14
25,468,2017,6,78,11,7,36,2,29
27,468,2017,7,25,8,3,12,1,78
77,468,2017,8,27,9,3,12,3,25
110,468,2017,9,77,15,5,60,1,27
35,468,2017,10,110,12,9,24,1,77
40,469,2017,1,93,11,8,24,2,25
37,469,2017,2,40,6,6,12,1,93
38,469,2017,3,37,5,7,12,2,40
55,469,2017,4,38,12,3,24,2,37
42,469,2017,5,55,7,7,18,1,38
26,469,2017,6,42,10,4,12,6,55
35,469,2017,7,26,6,4,12,1,42
20,469,2017,8,35,7,5,12,2,26
25,469,2017,9,20,10,2,12,8,35
28,469,2017,10,25,12,2,24,1,20
4,470,2017,1,2,2,1,2,2,2
10,470,2017,3,4,4,1,4,4,2
13,470,2017,4,10,3,3,6,2,4
1,470,2017,5,13,6,2,8,5,10
4,470,2017,7,1,1,1,1,1,13
1,470,2017,8,4,2,2,2,2,1
2,470,2017,9,1,1,1,1,1,4
10,471,2017,3,4,4,1,4,4,1
3,471,2017,4,10,2,4,6,1,4
7,471,2017,5,3,1,2,2,1,10
1,471,2017,6,7,7,1,7,7,3
2,471,2017,7,1,1,1,1,1,7
1,471,2017,8,2,2,1,2,2,1
3,471,2017,9,1,1,1,1,1,2
13,471,2017,10,3,1,3,1,1,1
11,472,2017,4,3,1,3,1,1,30
5,472,2017,5,11,3,3,6,1,3
4,472,2017,6,5,5,1,5,5,11
1,472,2017,8,4,2,2,3,1,5
9,472,2017,9,1,1,1,1,1,4
2,473,2017,1,4,4,1,4,4,4
4,473,2017,3,2,2,1,2,2,4
4,473,2017,4,4,4,1,4,4,2
1,473,2017,5,4,4,1,4,4,4
1,473,2017,6,1,1,1,1,1,4
7,473,2017,7,1,1,1,1,1,1
2,473,2017,10,7,1,4,4,1,1
105,474,2017,1,72,10,7,16,7,114
151,474,2017,2,105,11,9,24,1,72
175,474,2017,3,151,10,15,24,4,105
76,474,2017,4,175,21,8,46,8,151
169,474,2017,5,76,12,6,26,2,175
82,474,2017,6,169,15,11,56,2,76
205,474,2017,7,82,13,6,24,8,169
80,474,2017,8,205,15,13,104,4,82
123,474,2017,9,80,8,9,16,2,205
1314,474,2017,10,123,12,10,24,3,80
307,475,2017,1,160,11,14,24,8,230
388,475,2017,2,307,25,12,80,8,160
437,475,2017,3,388,25,15,184,4,307
475,475,2017,4,437,29,15,160,1,388
265,475,2017,5,475,25,19,72,6,437
289,475,2017,6,265,13,20,32,3,475
191,475,2017,7,289,20,14,40,8,265
520,475,2017,8,191,11,17,40,3,289
570,475,2017,9,520,28,18,80,8,191
563,475,2017,10,570,30,19,176,2,520
692,476,2017,1,228,22,10,100,3,1838
270,476,2017,2,692,69,10,480,4,228
245,476,2017,3,270,20,13,60,6,692
502,476,2017,4,245,27,9,96,2,270
1672,476,2017,5,502,45,11,314,2,245
631,476,2017,6,1672,128,13,368,3,502
363,476,2017,7,631,37,17,108,1,1672
707,476,2017,8,363,36,10,168,1,631
620,476,2017,9,707,50,14,171,3,363
2174,476,2017,10,620,32,19,128,2,707
12,477,2017,2,12,12,1,12,12,247
3,477,2017,3,12,12,1,12,12,12
12,477,2017,4,3,3,1,3,3,12
10,477,2017,6,12,12,1,12,12,3
16,478,2017,3,36,18,2,24,12,24
36,478,2017,5,16,16,1,16,16,36
10,478,2017,7,36,12,3,12,12,16
14,479,2017,7,2,2,1,2,2,3
39,479,2017,9,14,4,3,6,2,2
30,479,2017,10,39,5,7,12,1,14
333,480,2017,1,126,9,13,22,1,297
343,480,2017,2,333,41,8,210,3,126
267,480,2017,3,343,22,15,200,2,333
228,480,2017,4,267,33,8,210,2,343
259,480,2017,5,228,15,15,51,1,267
289,480,2017,6,259,25,10,200,1,228
132,480,2017,7,289,24,12,210,2,259
174,480,2017,8,132,10,13,22,1,289
336,480,2017,9,174,9,19,32,1,132
301,480,2017,10,336,18,18,200,1,174
124,481,2017,1,125,7,17,18,1,157
412,481,2017,2,124,9,13,24,1,125
245,481,2017,3,412,21,19,251,3,124
314,481,2017,4,245,14,17,106,1,412
328,481,2017,5,314,17,18,56,2,245
122,481,2017,6,328,18,18,150,1,314
144,481,2017,7,122,8,15,13,2,328
143,481,2017,8,144,9,16,18,1,122
137,481,2017,9,143,7,20,24,1,144
184,481,2017,10,137,8,17,24,1,143
269,482,2017,1,346,24,14,116,2,276
266,482,2017,2,269,19,14,61,1,346
80,482,2017,3,266,14,18,120,1,269
164,482,2017,4,80,8,10,16,1,266
134,482,2017,5,164,10,16,30,2,80
86,482,2017,6,134,10,13,60,1,164
132,482,2017,7,86,6,14,10,1,134
290,482,2017,8,132,13,10,60,2,86
327,482,2017,9,290,18,16,70,1,132
533,482,2017,10,327,19,17,120,1,290
2,483,2017,2,19,6,3,10,3,14
2,483,2017,4,2,1,2,1,1,19
9,483,2017,5,2,1,2,1,1,2
3,483,2017,6,9,3,3,6,1,2
27,484,2017,1,2,1,2,1,1,17
10,484,2017,2,27,3,7,12,1,2
12,484,2017,3,10,2,4,4,1,27
31,484,2017,4,12,6,2,11,1,10
24,484,2017,5,31,6,5,12,2,12
214,484,2017,6,24,4,5,10,2,31
290,484,2017,7,214,15,14,72,1,24
215,484,2017,8,290,26,11,121,2,214
355,484,2017,9,215,13,16,38,1,290
197,484,2017,10,355,25,14,242,1,215
16,485,2017,1,6,2,3,3,1,16
7,485,2017,2,16,2,6,6,1,6
7,485,2017,3,7,2,3,3,1,16
17,485,2017,4,7,7,1,7,7,7
23,485,2017,5,17,4,4,12,1,7
182,485,2017,6,23,3,7,10,1,17
232,485,2017,7,182,22,8,72,1,23
136,485,2017,8,232,23,10,49,2,182
280,485,2017,9,136,9,14,36,1,232
156,485,2017,10,280,28,10,240,1,136
31,486,2017,1,12,2,5,6,1,24
6,486,2017,2,31,6,5,14,1,12
4,486,2017,3,6,3,2,3,3,31
48,486,2017,4,4,2,2,3,1,6
6,486,2017,5,48,8,6,24,1,4
22,487,2017,1,9,3,3,4,2,3
16,487,2017,2,22,5,4,12,1,9
3,487,2017,3,16,5,3,12,1,22
62,487,2017,4,3,1,3,1,1,16
21,487,2017,5,62,12,5,24,2,3
182,487,2017,6,21,4,5,10,2,62
308,487,2017,7,182,20,9,96,1,21
162,487,2017,8,308,28,11,121,1,182
369,487,2017,9,162,18,9,48,1,308
199,487,2017,10,369,28,13,242,2,162
26,488,2017,1,4,2,2,3,1,18
19,488,2017,2,26,4,6,12,1,4
16,488,2017,3,19,4,4,12,1,26
30,488,2017,4,16,3,5,12,1,19
12,488,2017,5,30,7,4,12,2,16
286,488,2017,6,12,2,5,4,2,30
291,488,2017,7,286,23,12,96,1,12
224,488,2017,8,291,29,10,102,2,286
250,488,2017,9,224,20,11,53,1,291
169,489,2017,1,86,7,12,24,1,104
171,489,2017,2,169,9,18,76,1,86
80,489,2017,3,171,12,14,48,1,169
303,489,2017,4,80,8,9,30,1,171
293,489,2017,5,303,18,16,156,1,80
78,489,2017,6,293,24,12,144,2,303
142,489,2017,7,78,7,10,18,1,293
64,489,2017,8,142,7,20,36,1,78
72,489,2017,9,64,5,11,20,1,142
82,489,2017,10,72,6,11,18,1,64
261,490,2017,1,237,16,14,52,1,248
336,490,2017,2,261,14,18,60,1,237
134,490,2017,3,336,16,21,60,1,261
294,490,2017,4,134,10,13,27,2,336
248,490,2017,5,294,14,21,60,1,134
466,490,2017,6,248,14,17,60,1,294
404,490,2017,7,466,27,17,204,1,248
652,490,2017,8,404,22,18,60,2,466
183,490,2017,9,652,46,14,287,2,404
397,490,2017,10,183,10,17,49,1,652
425,491,2017,1,378,18,20,62,1,582
803,491,2017,2,425,20,21,88,1,378
707,491,2017,3,803,29,27,161,2,425
1039,491,2017,4,707,35,20,174,1,803
581,491,2017,5,1039,41,25,209,1,707
469,491,2017,6,581,29,20,249,2,1039
2052,491,2017,7,469,93,5,192,12,581
894,491,2017,9,2052,85,24,438,1,469
1327,491,2017,10,894,37,24,145,1,2052
25,492,2017,1,50,50,1,50,50,50
100,492,2017,2,25,25,1,25,25,50
25,492,2017,3,100,33,3,50,25,25
72,492,2017,4,25,25,1,25,25,100
147,492,2017,6,72,72,1,72,72,25
75,492,2017,7,147,49,3,72,25,72
125,492,2017,8,75,75,1,75,75,147
175,492,2017,9,125,62,2,100,25,75
197,492,2017,10,175,43,4,75,25,125
154,493,2017,1,146,13,11,48,1,144
383,493,2017,2,154,12,12,48,1,146
471,493,2017,3,383,21,18,158,1,154
432,493,2017,4,471,29,16,149,2,383
434,493,2017,5,432,21,20,145,1,471
242,493,2017,6,434,27,16,241,2,432
78,493,2017,7,242,15,16,48,1,434
751,493,2017,8,78,39,2,72,6,242
290,493,2017,9,751,39,19,222,1,78
499,493,2017,10,290,18,16,48,2,751
40,494,2017,1,17,4,4,12,1,15
20,494,2017,2,40,8,5,17,1,17
57,494,2017,3,20,2,7,7,1,40
18,494,2017,4,57,8,7,25,1,20
227,494,2017,5,18,4,4,12,1,57
15,494,2017,6,227,18,12,97,1,18
3,494,2017,7,15,7,2,13,2,227
390,495,2017,3,332,15,21,99,1,77
476,495,2017,4,390,26,15,116,2,332
343,495,2017,5,476,25,19,113,5,390
166,495,2017,6,343,15,22,98,1,476
535,495,2017,7,166,10,16,22,1,343
215,495,2017,8,535,31,17,108,2,166
253,495,2017,9,215,10,21,42,1,535
